URL,Title,Content,Rating,Additional Tags
https://archiveofourown.org/works/46990717,Bait,Hey Mastriani.Jess grinned leaning back against her bedroom door and relishing the sound of Robs voice through the tinny speaker of her cell phone. Between Robs hectic work and college schedule and her own classes and commitments to her family restaurants Jess Were so glad youve moved back home Because we really needed a hand with the new steam table at Joes. they had barely seen each other over the last three weeks. Jesss mom had outright forbidden her from moving in to Robs place and much to her chagrin Rob hadnt argued still trying to gain the approval of the Mastriani elders. So it was that despite the shiny nugget of gold nestled on her finger this was the first time Jess had heard from her fiancé in days.Hey yourself she said unable to keep the grin out of her voice. She never was able to keep to Ruths Rules for Boys when it came to Rob. Hows it goingBetter now that Im speaking to you came Robs reply. Jess felt a happy flush creep up her neck at his words. How was class todayIt was actually really cool. We had this lecturer come in and talk about cognitive overload and how that can really affect kids retention of new facts and thats why so many students struggle with taking in new information day after day because its like their brains have soaked up everything they can and its like trying to put more water into a sponge when its already full and Jess caught herself. Sorry I was going on again wasnt IRob chuckled down the phone. I would listen to you go on for hours and not get bored he said making Jesss stomach flip flop. Unfortunately Jess heard a car horn beeping in the background I have a customer so I cant.Ugh youre taking another night shift Youll work yourself to death.Passes the hours until I get to see you again.You softy Jess replied her heart soaring.Ive just missed you is all. Speaking of which you still on for tomorrowWouldnt miss it even if a tornado blew through town.Great. Jess was amused to hear that Rob sounded relieved. How could he still be in any doubt of her affection Ill pick you up from yours at eight.See you then.Jess held her phone to her chest after hanging up not caring that she was still acting like a high school student with her first crush. Something about Rob just undid her and she wouldnt have it any other way. Although she hadnt risked a skirt in the hope that Rob would bring his Indian rather than his truck Jess felt pretty good about her ensemble as she checked out her reflection in the glass of the French doors. She had to reluctantly agree that Ruth was right that heeled boots would make her legs look way sexier in jeans and she already knew Robs weakness for a simple Vneck shirt so all in all she was fairly confident that she would be getting an invite back to Robs place after dinner tonight. A touch of cherry chapstick and he was sure to be putty in her hands.A quick glance at her Robs watch told her that he was due in five minutes. Unable to stand her dads amused glances at her endless pacing Jess called out her goodbyes and went to sit on the porch swing straining to hear the sound of an engine coming down the lane.Eight oclock came and went. As did ten past. By quarter past Jess was starting to get cross.Robs cell went to answer phone. By half past she was starting to get worried.Rob was normally very punctual especially when it came to dates. Once again there was no answer on Robs cell. Making up her mind Jess went back into the house to grab her bike keys and helmet.Jess Is that youJess resisted the urge to cringe. She had hoped that her mom wouldnt notice her come in but of course she saw her from the kitchen.Yeah.I thought Robert was picking you up tonightYeah slight change of plans Im going to ride out to meet him save him coming over all this way Jess lied through her teeth. She didnt want to have to explain anything to her mom just now it would only end in a row. Grabbing her stuff from the pegs she opened the door again but was stopped before she could escape.Jess It was her dad leaning over the back of the sofa and looking back at her. Everything okayJess felt a lump rise in her throat and quickly swallowed it back down. Lying to her dad was much harder. Yeah everythings fine Rob just got held up at work is all.Her dad narrowed his eyes at her but nodded. Hmm. Okay. Ride safe.Of course Jess said before flinging herself out the door and slamming it behind her. She leant against it for a moment before pulling out her bike and heading off down the road.As soon as she was on the road on her bike Jess found herself able to think a bit clearer. Rob probably got caught up on a job at work or something. She started to head towards his garage when another thought occurred to her. Perhaps he had gone back home to change and had ended up falling asleep. He had been working a lot recentlyWhile Jess was hesitating at a junction trying to decide whether to head towards the garage or Robs house her cell suddenly started ringing the sound making her jump. She pulled over to the side of the road and fished her phone out of her jacket feeling equal parts relieved and irritated seeing Robs name on the caller ID.Where the hell are you she started her worry bubbling over into irritation now that he had finally called.JessUhoh Jess thought knowing it was never a good thing when Rob addressed her by her first name.Jess Im real sorry but Im Rob cleared his throat and Jess could hear what sounded like him shuffling uncomfortably. Im going to have to call off tonight. Somethinguh something came up.Something came up Jess repeated letting her anger cover the hurt that felt like a punch to the gut.Yeah and uh dont try calling me.Jess struggled with a wave of rejection at Robs words. She could hear lots of noise in the background and someone elses muffled voice. Rob what the hell Who are you with Whats For a moment all Jess could hear what sounded like someone dragging a chair over the ground before Robs voice came over the phone his words hurried and urgent.Its not gonna work between us. Its over. Dont contact me again.The line went dead.Jess stared at her phone in horror her brain refusing to process what had just happened. Eventually the disbelief was pushed aside by a wave of pure agony and with a primal scream Jess threw the phone with all her might at the nearest tree. It smashed against it with a crack dropping to the ground in pieces. Slamming her helmet down Jess took off for the city limits somewhere she could let off steam by pushing 100. You goddamn punk Rob squeezed his eyes shut unable to defend himself from the fist he knew was coming with his hands being held behind his back. You were supposed to get her to come here to find you and you go and break up with her A backhand snapped his face to the side. Now theres no way shell come here for you. Despite his bleeding lip Rob smiled. Mission accomplished. You think its funny do you boy All youve done is sign your death warrant that little bit faster. No point in keeping you around if she wont come for you. Rob felt no regret about his actions as the fist connected with his temple and the world started to turn black. He only wished his last words could have been to tell Jess how desperately he loved her rather than breaking her heart.,Teen And Up Audiences,KidnappingRescueBreak UpMotorcycles
https://archiveofourown.org/works/27849038,"Missing You, Are You Missing Me?",Hi. Hows it going Long time no see. Hey I need a favor Jess Im madly in love with you and I swear I never cheated on you please please please come back to me Okay I admit I should have known that there was no way Id be able to plan what to say ahead of time. But I tried. I ran through a million things in my head tried to picture all the different scenarios most involved a slammed door all the things that I could and couldnt do. I just didnt know though. How could I Until I saw her again really saw her in person as opposed to in photos I wouldnt be able to predict my own reaction let alone hers.And yet somehow in every single one of my imagined scenes I hadnt pictured this.The room the door opened onto was full and loud with a TV blaring two guys shouting at it and some girl way in the background saying something in a loud voice. I mean it was a pretty nice room but you could easily tell that it was currently just too full.And in the front standing holding the door was Jess.Jess. I hadnt seen her in person in about a year not since shed broken up with me. Which didnt really count as seeing her. Really it had been two years since wed even properly spoken so I honestly didnt know what to expect.But Jess still looked the same sort of. I mean she still had the same short hair the same face even the same clothes and she looked just as good as ever in them. I mean she was hot. From her hair shorter than mine like always to her sneakered feet. Jess managed to make simple clothes look good. She just did. I could go on but you know Im just not gonna start. Any more than I already have anyway but I could still tell that shed changed. The changes were invisible but I was all too aware of them seeing as if they had never occurred I wouldnt have spent this past year very unhappy.Now Im not gonna say that Id rather Jess had never gone out and helped with the war after all she saved a lot of lives and Im not that selfish and preferred that she stay home with me and never let that invisible change occur. Really. Im not.I will however freely state that Cyrus Krantz the FBI agent who got her into the whole mess Yeah I hate his weaselly black guts.Jess I said addressing the owner of that name for the first time in far too long is this a bad timeShe stared at me shocked. I guess I cant really blame her. I would be shocked too if some girlfriend from a year or two ago just randomly showed up at my door after Id moved out of state and asked if it was a bad time to talk.God Rob you were thinking about this for hours and you blurted out Is this a bad time Idiot.In the background one of the guys yelled Ask him if he can break a fifty without looking over apparently thinking I was some sort of deliveryboy. I wondered who the two guys were. I couldnt see their faces since the couch faced away from the door and could only hear their voices.Please let them not be boyfriends. Please no.Make sure he remembered the hotpepper flakes. They forgot last time the girls voice called and I remembered that the previously termed Bitch also known as Jesss best friend Ruth was living with her. Id learned this from Doug who for some reason had actually believed me when Id told him about the circumstances of the reason for the breakup.See theres this girl. Woman. Whatever. She has this car that frequently breaks down just bad handling its not like it isnt a perfectly decent car so shes coming in relatively often and well shes not Mensa material is all Ill say. Shes also very excitable blonde and has really big you know. Boobs. Its kinda awkward for all of us mechanics who have girlfriends or wives or whatever because whenever someone successfully fixes her Mercedes Nancy gets very excited and kisses them although sometimes she doesnt generally when its one of the older or more homely guys. Of course since shes pretty a lot of the single guys really like to be the ones to fix her car.Unfortunately that day it was my job and Id just finished and she had jumped forward and kissed me. That must have been what Jess saw. I mean I didnt even know she was there. At the garage or in town. I only found out when I stopped by at the comic shop to buy a SpiderMan and chat with Doug for a bit. But she cant have been there long or else she would have seen me push Nancy away.Nancy Id said We talked about this. I have a girlfriend. And we had talked about it last time Id fixed her car.Sorry she said smiling. I just get so excitedI really wasnt that mad. I mean Nancy might have seemed bad but she was really actually a pretty sweet girl. Just flaky dumb and sort of slutty.But nice.Anyway when I visited Jesss house later that afternoon I was obviously pretty excited. Id had some big plans for that evening really big ones that I dont specifically want to get into right now. But Jess hadnt reacted the way I expected.Yeah to say I was surprised when Jess told me to get the hell off her property I could practically see a rifle held threateningly in her hands well thats probably the definition of understatement.I mean the Jess I knew would never believe Id cheated on her right Okay yeah she could be a little insecure at times but come on Id always thought it was obvious how I felt about her even if I never did work up the guts to admit I loved her before she left.I dont know maybe if I had then Jess even afterthewarlosingherpowers Jess would have had a little more faith in me. Wouldnt have given up so easily. Maybe if Id already told her Id have been smart enough to do more than just get mad and tell her how different shed gotten how damaged. Maybe if shed known I loved her was in love with her I wouldve followed her and not let her run away.But shed never known I guess and I never did follow her. I waited yeah sometimes it feels as if thats all Ive been doing for the past two years waiting but I still let her leave and try to work through everything fix herself on her own.Who knows Maybe its better that I did. I never held much stock in maybes or ifonlys anyway. I mean sure the Jess standing in front of me didnt look exactly happy but much as I might hate to admit it that was probably a direct result of my unexpected presence at her door.God she probably hated me now.This is a bad time I said seizing onto The Bitch and the two mysterious guys they were NOT boyfriends they were NOT boyfriends if they were boyfriends I was gonna have to punch somebody as convenient excuses. Youve got company. I can come back later.Of course I didnt want to leave completely but maybe if I went away for the moment at least Called ahead next time arranged something I dunno. I was beginning to regret not warning her ahead of time that I was coming. But Id suspected and had it confirmed by Doug that if Jess had had any clue I was coming she would have been long gone by the time I arrived.And I guess I could have sent her an email or something. But I felt like this was something I had to do facetoface. Plus I just wanted to see her facetoface.Jess just continued staring at me shock and a couple other expressions I really wished I could interpret on her face. She didnt say a word in response I wasnt sure shed even heard what I said.But one of the male voices did speak again shoving past Jess waving a fiftydollarbill and revealing himself to be much to my relief because Jess would never touch the guy Skip Abramowitz.Hey can you break this he asked. Then I guess he noticed I held no pizza and wasnt wearing a uniform. Ever slow on the uptake I dont really know that. Im just inferring it from him a wanting to go out with Jess so continuously not getting that she never liked him the weekend after my dinner with the Mastrianis and Jesss and my following breakup though it wasnt not really he actually asked her out again and b being The Bitchs brother and such an annoying brother that even she was horrified by the idea of him going out with Jess Skip frowned. Hey wheres the zaFinally he looked at my face and seemed to actually recognize me. Sort of. Hey he said slowly and Christ couldnt he start a sentence with another word There were plenty of options I know you.Before he could continue or I could respond The Bitch walked up holding a pile of plates. Did you remember the hotpepper she stopped midsentence staring at me in shock.Okay she definitely recognized me.Oh she kind of gasped Its itsRob I helped her out sneaking a glance at Jess who still hadnt moved not even when the two Abramowitzes squeezed into the tiny entryway with her. Just continued to stare.Right The Bitch glanced at Jess in much the same way only looking more worried. Rob. From back home.Yeah. Thats me. Rob from back home.You remember Rob Skip The Bitch went on sounding well actually sounding a lot less bitchy than she used to. In fact she really just sounded worried about Jess I guess. Maybe she didnt really deserve that nickname anymore. Maybe I should just start calling her Ruth.I dont know though thats a pretty big stepHow could I forget Skip asked flatly. Now he remembered me properly as Jesss old boyfriend. He glared at me.Okay maybe I was willing to at least consider being nice or civil anyway to his sister even in my head but Skip was still and always would be at the top of my to mock and forever dislike list. No matter what.Right. The BRuth see I can do it if I really try sounded uncomfortable confused and worried now. I guess I couldnt blame her. Well. Do you um do you want to come in RobOkay now I just felt sorry for her.Whats the holdup I heard the voice of the other guy who turned out to be Jesss older brother Mike from what I could see of his face peering over everyones shoulders. Thank god no boyfriends Thank you You guys need change or something he asked.Its not the pizza guy Skip told him without taking his eyes off me Its Rob Wilkins.Who Mike sounded beyond shocked. HereThis was getting ridiculous. And Jess still hadnt said a word or even moved. I was getting kind of fed up.Look I said ignoring everyone else and speaking to Jess. If this is a bad time Jess I can come back All eyes turned to Jess who blushed a little under our collective gazes but still didnt break her mute silence. A long awkward pause followed.Until amazingly enough Ruth no not The Bitch Ruth broke it and took my side.Well just go out and let you two have some time alone together she said beginning to put down her stack of plates on a tiny hall table.Which was nice of her and all but I kind of wanted to leave for the night at least by this point. And I was still getting the very distinct impression from Jess and Mike and Skip too that I wasnt very welcome. Actually Ruth probably didnt want me here either but she was making an effort for Jesss sake despite her dislike of me a first in all the time Id known her. The friendship had seemed to be all give and no take from Jesss side that Id seen which had been yet another contributing factor in me calling her The Bitch.Go out Skip asked sounding very affronted. What about the pizza we orderedHearing that even though I normally wouldnt pay attention to a word out of the guys mouth sealed the deal for me and I shook my head. You know what I said turning Ill come back later.I began to walk away feeling more than a little disappointed even though in all honesty Id feared worse than dead silence Skip aside and still reeling from seeing Jess myself though I obviously didnt show it as much as she did. Or hate the experience as much for that matter.But then as I walked away I heard it. For the first time in a year and for the first time in two years not yelling at me.Her voice.Wait Jess said and I froze pivoting my head around to look back at her. Now that she seemed to have gotten over her shock andor horror at me resurfacing from her past I had no idea what Jess would say. Especially when you factored in our rapt audience.Let me grab my keys were her chosen words We can talk while we grab something to eat somewhere.My heart corny as I am painfully aware it sounds seized up a moment before thumping faster than before.After a brief halt at the little table in which she seemed to be arguing with her brother Jess returned pulling on a coat and tucking her keys into a pocket as she walked. She passed the Abramowitz kids in the hallway saying goodbye to Ruth quickly before joining me in the hallway.She didnt I noted with pleasure even acknowledge Skips presence. Not even when she stepped on his foot in the limited space.Well not until he called after her. I thought we were having pizza Idiot.But Jess still seemed to care what Skip thought of her exactly as much as she had two years ago that is not at all. Save me a slice she told him drawing even with me.And just like that we turned and headed down the stairs together.Mission accomplished,Teen And Up Audiences,RetellingPOV Rob WilkinsImplied/Referenced Underage Sex
https://archiveofourown.org/works/518190,all that's gilded,Jess had fallen in love with the antique ring as soon as she first had laid eyes on it which unfortunately was after it was thrown across a garage. It was fine now and made a nice home for itself on the fourth finger on her left hand. It was beautiful really. She could look at it all night if it was up to her. Jess had never been one for flashy materialistic thingshell Ruth had to force her into wearing skirt her junior year in high schoolbut somehow the glint of the modest ring diamond made Jess want to cry out with joy.Shes been engaged for two years now. She was supposed to wait until after college before getting married but they decided to change things after Douglas made aninteresting announcement. Jess had transferred to the University of Indiana but she wouldnt be graduating on time thanks to that brief stint at Julliard. Now instead of majoring in orchestraor whatever exactly they called it at Julliardshe was attempting to get her teaching degree. So of course she would have to put in another year before she could get her teaching diploma.Then Douglas just ruined everything. He had been her favorite brother until this. Douglas might have let it slip that at Thanksgiving dinner that really they only wanted to hire the best teachers at the alternative and really he thought shed be great but it really wasnt his final decision to make and that a masters degree would look better than just a plain ole bachelors.The conversation ended with Jess promptly shoving her elbow right below his ribcage.She wasnt looking forward to added years of school. College wasnt the piece of crap known as high school and there wasnt as many people she wanted to punch in the faceonly Joey di Josepho but honestly the cheesy Guido accent and the hair gel were the Big Nothere. It was just school and learning. Jess was so over learning.She wanted to graduate and get married and move on with her life.Well at least now she was getting onto the married. After some heavy convincing she managed to get her mother motivated to set the date for this fall. After all if she was going to be in school through her mid twenties she felt it was just accepted to get it over with. Only she didnt use that phrasing with her mom. She used more you can out the decorations type words.Only her mother didnt quite see it that way.Honestly Jessica you make it sound like youre crossing the street. This is important. Its a milestone. A milestone Now what are we going to do about invitations Have you even thought of theme No Jessica you are not going to send out of mass email.So that settled it. This fall she would be Mrs. Jess Wilkins. This September.Which was in one week.Thinking about that Jess tried to calm the panic that threatened to seize her throat. She loved Rob. Really she truly did. Its just that when she actually thought about marriage and settling down She didnt want another boy thats for sure. But she just felt nervous. That was it. Just the nervesIt was three in the morning when she looked at the clock. Less than a week now. Oh God. But no she would be fine and Rob would be fine and everything would be done and good. Right. Oh honestly Jessica you shouldnt be sleeping in so late. Theres just too much to do today. Her mother chided her at seven in the morning.Jess tried to answer but the response was some sort of mashed up gurgle. Instead she threw the covers back over her head regretting that she opted to spend the week leading up to the ceremony at her parents house rather than Robs which she had been living inmuch to her mothers controversyfor the past two years.Jessica Her mother tore the comforter off. Up. Now.And thats how Jess fully woke up that morning. She realized again that though she briefly slept it had been a dreamless sleep. As usual.Its just the nerves she told herself ignoring the photo of a missing infant Rosemary had emailed to her to find.Its just the nerves. The nervous energy that had come from getting engaged. The nerves from starting over at a new college. The nerves of moving in with the boy of her dreams. The nerves of pushing the wedding forward.It was really just the nerves. Thats why she hadnt been able to find anyone since Hannah those long two years ago. She was just too nervous. And too stressed. Only it frustrated Jess to no end because she wasnt broken anymore. She was Jess Mastriani who had her life in control. So why couldnt she find anyone So much of her time spent with ESP she thought of it as a burden which it was. But now that the Feds had backed off Jess thought she could finally make peace with it.Only nothing.Its just because of the nerves.I should have skipped lunch Ruth groaned looking at her reflection in the mirror.Jess shrugged you look fine. Really Ruth. Ruth had managed to drop those extra forty pounds shed been carrying around throughout her adolescent years but she would forever remain selfconscious about her waistline which is why she choose to don a silver bridesmaid dress. Supposedly it was the new slimming shade. Jess didnt know. She let Ruth pick out the dress. Jess had implied that a quick elopement in Vegas wearing jeans and a tshirt would suit her well enough but both Ruth and her mother had put an end to that.Ruth grimaced once more at her reflection. Ill just do a fruit salad for dinner and skip breakfast for the next five days. She pulled out her purse and started rummaging in it. So about your hair. I was thinking maybe we could curl it She let the sentence hang in the air.Curl it Jess ran a finger through her short kept hair. She had let it grow enough so that it was halfway down her neck. If you curl it Robll have longer hair. I thought we were just going to do like a poof with my bangs and I dunno. Maybe put in a nice headband and uh spray in some glitter or some crap.Ruth blinked.Spray in glitter Jessica Mastriani this is your wedding not your eighth grade semi formal Like either Ruth or Jess had gone to that. Plus I bought you these. She pulled what she had been searching in her bag for.No way in hell am I wearing those.But JessI like my short hair. Jess answered scowling at the hair extensions Ruth held up.Dont you just want to feel like a princess JessWhile Jess knew that Ruth was trying to be a good friend like she had been since forever Jess was getting sick of everyone trying to change her.No. I want to feel like Jess Mastriani not like Barbie. Ruth didnt say anything after that. That night Jess Mastriani woke up in a plane. Hold on. Lets back it up a minute.She was riding Blue Beauty downtown when her cell phone started ringing. She ignored it as she did the speed limit. But by the time she made it through three red lights it didnt stop buzzing. She pulled over to the side and didnt recognize the number or the area code.HelloAn unfamiliar voice answered back Jessica MastrianiNot answering the question she replied who is this Howd you get my numberSilence greeted her which only increased her nerves. Great. Jess felt a lump form in her throat. Just what she needed. Creepy guys calling her.Please dont feel threatened Ms. Mastriani. I need your help. My daughter She detected a large trace of sorrow in his voice. I need you to find her.Jess groaned.Look I dont where you got this number but I dont do that anymore okay The sparks gone. The energys fizzled. The bombs defused. Its not like she didnt want to help. Its just that this time she really couldnt.She was about to press the end button until his voice interrupted her please Miss Mastriani. I would not be calling an amateur if I wasnt desperate.Whoa whoa whoa wait just a minute. Amatuer. Amatuer. Jess Mastriani was not an amateur. She had not found every single missing person for two and a half years including notorious war criminals to gain the reputation of an amateur. Maybe the ESP turned itself off now but that didnt mean her record did.Uh excuse me but I am a professional. With a military record. She couldnt contain the annoyance in her voice. Im sorry about your daughter. But I cant find her. Im busy too like Im getting married in a few days. Seriously the ESP isnt working anymore. Im sure the policeYou dont get it The voice blared back at her. The police havent even ruled it as a kidnapping yet. They And suddenly the hardwired started crying in the phone. Jess felt bad she really did. If it was up to her she would give this guy his daughter back. But it wasnt. Please just look at her photo. Then suddenly she got a new picture message. Lo and behold it was a girl no older than Hannah.Im really sorry sir. Then Jess hung up the phone.It was dark by the time Jess decided to head home. She was flying past the cornfields on a deserted road when the car came out of nowhere. Jess couldnt think coherently about what had happened until she was twenty feet in the air and Blue Beauty was in pieces in the road. Then everything went black.Are you feeling alright Ms. Mastriani I could get you an Advil or some waterMeeehrushpmph was the answer Jess gave finally sitting up. Man her head was pounding. And God did her back hurt. Then she remembered the accident. What happened Where am IThe man sat across from her smiled pleasantly as if getting your motorcycle totaled was good thing.You see Miss Mastriani I really need your help. That voice. A few hours ago it sounded unfamiliar but now she was quite acquainted with it.You serious right now Jess said. She could feel her eyes practically bug out of her face. You did not just kidnap me. You have no idea how upset my mother is going to be when I dont come home.His face darkened considerably. As a matter of fact I am well aware of how devastated mothers can be when their children dont come home.Oh right. His daughter had been kidnapped.Youve been out for a good few hours. I expect that you know good and well where Pierce is.Jess was about to started her I Dont Have The Gift Anymore speech when suddenly she realized somethingShe did know where Pierce was.Ohmigod she said incredulously. It felt like suddenly the breath had been knocked out of her.Pierces dad seemed to look a tad uncomfortable. Miss MastrianiThat snapped Jess back into the current situation.First of all I have connections with the United States Government so you are going to be in some very big trouble. Second of all you need to get this plane to bring me back to Indiana right now. Thirdly I need to contact with the Isla Huesos police department immediately.Mr. Pierces dad seemed to perk up immensely.You found her Oh I must tell her mother right away. Where is sheIm not telling you Jess said crossing her arms. It may have seemed childish but Jess new better than to let a parent interfere. Especially if it involved a teenage runaway and the boyfriend. The parents always mess things up. Im going to need to the police.His stupid smile vanished from his face.She ranaway Jess shrugged as if that would explain it. You think the minute her dad appears shes not going to bolt.Pierce did not runaway his eyes narrowed. Of course now she would have to go through the My Child Isnt That Kind of Person act.Just let me tell the police. Then turn this plane around so I can go home capicheHe glared even more menacingly at her. Oh no. Youre not going anywhere until my Pierce is found safe and sound.Whoa. Uh excuse me but Im getting married in like five days. Im kind of tied up at the moment. The groom probably thinks I got cold feet and jetted. Once she said that a cold feeling suddenly crept into her stomach. What if that was what everyone thought right now What if they thought she left on purposeBut the motorcycle in pieces on the Indiana highwayThey probably think youre dead Mr. Pierces dad finished the thought for her out loud.I need to call my mom and Rob right now. She yelled at him. Then I need to call the Isla Huesos police. They can find Pierce and arrest your ass at the same time.He didnt seem so phased by her threat. Why dont you just tell them in person. Id like to welcome you to Isla Huesos Florida.I hate it Jess mumbled.That makes two of us.It was then that his phone rang did he let go of Jess arm after stepping out of the plan that Jess ran as fast she could from this guy.She didnt look back to see if he was following her.When she was far enough away she saw a payphone. Just a quick call and she could be back on a plane to Indiana where no doubt her mom was crying over what she thought happened to her only daughter.But then she thought about Pierce Olivieras mom. And how upset she must be.Oh this better just be quick Jess said to herself.Florida was not Indiana that much could be said for sure. In Indiana nobody rallied in the streets to celebrate death day or whatever it was they had going on. It was some festival Jess had seen the advertisements plastered all over the small community before arriving in the center of the town. People were dressed up in an odd assortment of clothing. Jess could have sworn they were celebrating Halloween.Despite the exhilarating crowd and the many obstaclesmainly consisting of people throwing food in her face to test outJess found exactly what she wanted surrounded by what she disliked more than most things. There Pierce Oliviera was right in the middle of Isla Huesos chatting it up with a cheerleader.Just like that the fear Jess had harbored about Pierce being in mortal peril vanquished. She got kidnapped for thisPierce was still talking with the cheerleader. Jess suddenly became aware that this cheerleader was also fitting the Halloween spirit splattering her outfit with fake blood. However dead cheerleaders brought back less than happy memories for Jess so she quickly brought her attention to the task at hand.Scanning the crowd she found what she was looking for. Assuming that Pierce had run off on her own and came back for a friendly visit Jess suspected that the guy from her dream would be nearby. Guys who get girls to runaway from home without a trace were typically clinging and possessive enough to not let the girl of their dreams out of sight for too long. He was brooding in a corner. He was tall and strong taller and stronger than Rob was and definitely more brutal looking than Jeff Day.And kept his eyes pierced on well Pierce.This wouldnt be any easy rescue mission.She couldnt just swoop in grab Pierce and get out without anyone noticing. No one could notice because then Jess would be the girl who found Pierce Oliviera all the way in Florida. Pierces name was already flooded in the press. Her rescuer would be too. And how could Jess say she just happened to find Pierce who lived all the Florida when she had been in all the way not in FloridaThe Spark Reignites Lightning Girl Returns She could envision the headlines already. And she really really didnt want headlines. This was going to stay out of the press and Jess was going to stay under the radar the way she liked it.The idea came to her when someone thrust a Capns Morgans Ra Ra Raspberry Whiskey Wonder into her hand and walked away before she could decline. And then she found herself much closer to a now cheerleaderless Pierce than she intended.Ohmigod I am so sorry Look at the mess I made Here let me help you clean that up Jess exclaimed much more enthusiastically than was needed as she looked at the huge red stain taking over Pierces shirt. She gripped her elbow and pulled her into the bathroom slamming the door behind them. And locking it for good measure. Then situating herself in front of it.Its really not that big of a deal Pierce said eyeing the bathroom. She didnt wait for Jess to help her with the shirt and began matting the stain down with water.Use this Jess handed her the TidetoGo she carried around with her. What She used to work the steam table at Joe Jr.s and had become very acquainted with ruined clothing. Old habits die hard. I know your shirt isnt a big deal but running away from home Thats pretty significant.The easer pen felt on the floor. Pierce whirled around looking defeated when she realized Jess was blocking her exit.Its not like thatJess rolled her eyes. I dont care what its like Pierce. But your parents do. And they called me so I could bring you home. So lets get a move on.Pierce shook her head looking like shes about to burst into tears.I already went home okay Theyll know Im safe now.How old was this girl anyway Jess wondered. She looked to be at least sixteen seventeen probably not eighteen but she was acting about twelve.Look Pierce I want to help you out. And you gotta go home. You cant runaway with some guyHes not just some guy She shouted sounding hysterical. I love him not that its any of your business. She said the last part a bit shortly. She stood up straight walking closer to Jess. She had to be at least five inches taller but that wasnt much to brag about. Size did not intimidate Jess Mastriani. Jess had been beating the crap out of people double her stature since kindergarten in order to cower to this girl. Though as of recent years she had retired her physical enforcements replacing them with more diplomatic ways.That didnt mean she wouldnt punch the girl in throat if the circumstance called for it.Im sure you love him Jess agreed toying with then ends of her hair. God she couldnt wait to get married and get a hair cut. The Florida humidity was not being kind to her longer locks.Pierce must have sensed the sarcasm in her voice. No you dont get it. We love each other. Hes protecting me.Let me guessed he asked you to runaway with him Jess needed to shake this girls idea.Pierce swallowed hard. Well not exactly.Well this was getting interesting. So he took you against your willPierce didnt answer. She couldnt even look Jess in the eye anymore.Its just I knew where he was going to take me and I didnt like it the last time I was there. She admitted but I like there now. It suits our relationship if you really think about because I wasnt sure about him at first but now I am. I love him. She seemed a bit embarrassed at her sudden rush of words.Jess gave Pierce an incredulous look. Okay Pierce that is very heartfelt but lets get this show on the road. Cmon.You dont understand This time Pierce was hysterical. I cant go back. I have to do this. I cant go back to them. Its dangerous. I told Uncle Chris that. He understands.Jess grabbed Pierces wrist and opened the door. Try not to make a scene. And then they were back at the fiesta.Stop Pierce begged although not loud enough to draw attention. You dont understand. John will be mad. Nothing and I mean nothing will stop him from finding me Youre only putting yourself in danger She tried to pull her arm away but Jess was expecting that only holding tighter.You dont get it Pierce repeated for what had to the millionth time. If you dont let me go hes going to hurt you.Sounds like you got yourself a real catch Jess answered in return. She may have caught a glimpse of the wellbuilt man but that hardly phased Jess. She hadnt gotten struck by lightning almost gotten her head bashed in inside of a cave took on a psycho football player raided a notorious white supremacists headquarters sought out terrorists throughout the Middle East and busted an underage porn ring to be scared off by some teenagers angry boyfriend.Hes trying to protect me she sniffed. You just dont understand. You cant let yourself get caught up in my mess. I dont want you to get hurt too.Jess didnt care to continue the conversation. Instead she brought Pierce into an alley where she could get through the crowd of people easier and get this kid to police cruiser that had to be lurking around due to the massive festival going down.Of course that was before Jess realized she walked straight into six foot three inches of massive chaos.John Well at least Pierce sounded relieved.,Teen And Up Audiences,Not Found
